id,lat,lon,name,shop_type,brand,opening_hours,phone,website,address,wheelchair,payment_methods
way/56149873,37.67206460571428,-122.47103784285713,Serramonte Center,mall,,,,,,yes,
way/56150121,37.67508258125,-122.458631746875,Kohl's,department_store,Kohl's,Mo-Sa 09:00-22:00; Su 09:00-21:00,+1 650-992-0155,https://www.kohls.com/stores/ca/colma-981.shtml,"1200, El Camino Real, Colma, 94014",,
way/67472154,37.66560256,-122.44892380666667,Costco,wholesale,Costco,Mo-Fr 09:00-20:30; Sa-Su 09:00-19:00,+1 650-757-3003,https://www.costco.com/warehouse-locations/el-camino-south-san-francisco-ca-475.html,"1600, El Camino Real, South San Francisco, 94080",yes,
way/67476581,37.66465981538462,-122.44603893076922,Trader Joe's,supermarket,Trader Joe's,Mo-Su 08:00-21:00,+1 650-583-6401,https://locations.traderjoes.com/ca/south-san-francisco/187/,"301, McLellan Drive, South San Francisco, 94080",,
way/71209408,37.78643068,-122.41427036,H & L Super Market,convenience,,,+1 415 4742126,,"669, Geary Street, San Francisco, 94102",,
way/76836282,37.636405596,-122.418163304,The Shops at Tanforan,mall,,,,,,,
way/76837618,37.63666052222222,-122.41687588888888,Target,department_store,Target,08:00-22:00,+1 650-827-0171,https://www.target.com/sl/tanforan/1054,"1150, El Camino Real, San Bruno, 94066-2420",,
way/76837677,37.635581826666666,-122.41758772666667,JCPenney,department_store,JCPenney,,,,,,
way/88159931,37.896080922222225,-122.53634282222222,Whole Foods Market,supermarket,Whole Foods Market,Mo-Su 08:00-21:00,+1 415-381-1200,https://www.wholefoodsmarket.com/stores/millvalley,"414, Miller Avenue, Mill Valley, 94941",,
way/95776592,37.6509615,-122.40560272222223,Hertz Car Sales,car,,,,,,,
way/102526676,37.59593176,-122.50317762,Food Mart,convenience,,,,,"505, Linda Mar Boulevard, 94044",,
way/104682205,37.79575066153846,-122.39852020769231,Allsteel,furniture,,,,,"250, Clay Street",,
way/106018201,37.72434242857143,-122.40008802857143,U-Haul,storage_rental,U-Haul,,,https://www.uhaul.com/Locations/Self-Storage-near-San-Francisco-CA-94124/708066/,,,
way/122231751,37.70203971111111,-122.48399658333334,Chevron ExtraMile,convenience,,,,,,,
way/122603225,37.69949814375,-122.48160988125,Safeway,supermarket,Safeway,06:00-24:00,+1 650-755-0576,https://local.safeway.com/safeway/ca/daly-city/601-westlake-ctr.html,"601, Westlake Center, Daly City, 94015",yes,
way/122603231,37.69899559411765,-122.48309474705881,The Home Depot,doityourself,The Home Depot,Mo-Sa 06:00-22:00; Su 07:00-21:00,+1 650-755-0178,https://www.homedepot.com/l/Daly-City/CA/Daly-City/94015/1092,"303, Lake Merced Boulevard, Daly City, 94015",,
way/122604925,37.68267566,-122.48857330000001,O'Reilly Auto Parts,car_parts,O'Reilly Auto Parts,,+1-650-994-2650,https://locations.oreillyauto.com/ca/dalycity/autoparts-3476.html,,,
way/122625055,37.66070251111111,-122.4773579888889,Dollar Tree,variety_store,Dollar Tree,Mo-Sa 08:00-22:00; Su 09:00-20:00,,https://www.dollartree.com/locations/ca/pacifica/3847/,,,
way/123528849,37.594611,-122.506696975,Grocery Outlet,supermarket,Grocery Outlet,Mo-Su 08:00-21:00,+1-650-355-5100,https://www.groceryoutlet.com/circulars/storeid/294,"5550, CA-1, Pacifica, 94044",,
way/124658830,37.599562057142855,-122.38800087142856,Millbrae Smog Center & Repair,car_repair,,,,,,,
way/124889473,37.78055424,-122.39448954,Shell Food Mart,convenience,Shell,,,,"3rd Street, San Francisco",,
way/124889482,37.779623916666665,-122.39546053333333,Olivia Travel,travel_agency,,,,,"434, Brannan Street, San Francisco, 94107",,
way/125008653,37.60210328,-122.3924618,7-Eleven,convenience,7-Eleven,,+1 650-697-1441,https://www.7-eleven.com/locations/ca/millbrae/401-el-camino-real-18858,"401, El Camino Real, Millbrae, 94030-2616",,
way/125009007,37.59834922,-122.38820971999999,,convenience,,,,,"5, El Camino Real",,
way/129903398,37.75446558823529,-122.4767315352941,Vavoline Instant Oil Change,car_repair,,,,,"1799, 19th Avenue, San Francisco, 94122",,
way/132125164,37.78956362666667,-122.40308503333333,Crocker Galleria,mall,,Mo-Fr 10:00-18:00; Sa 10:00-17:00,,,,yes,
way/132605462,37.7716818,-122.41475495,Action Rentals,doityourself,,,,,"1526, Folsom Street, San Francisco, 94103",,
way/132605483,37.772190200000004,-122.41262455714286,Octane,car_repair,,,,,"330, 10th Street, San Francisco, 94103",,
way/132813869,37.77106233,-122.40729721,,mall,,,,,,,
way/133633458,37.587373033333336,-122.33679513333334,SDI Fireplaces,fireplace,,,,https://www.sdi-fireplaces.com/,"370, Lang Road",,
way/134417468,37.6494916,-122.48959722,7-Eleven,convenience,7-Eleven,,+1 650-355-6667,https://www.7-eleven.com/locations/ca/pacifica/137-manor-dr-14337,"137, Manor Drive, Pacifica, 94044-1953",,
way/136806939,37.68571211,-122.39970092000002,Brisbane Village,mall,,,,,,,
way/143802226,37.66780501904762,-122.46687599047618,Total Wine,alcohol,Total Wine,09:00-22:00,+1 650-488-2088,https://www.totalwine.com/store-info/1125,"311, Gellert Boulevard, Daly City, 94015",,
way/143811372,37.675256175,-122.4671762375,The Home Depot,doityourself,The Home Depot,Mo-Sa 06:00-22:00; Su 07:00-21:00,+1 650-755-9600,https://www.homedepot.com/l/Colma-II/CA/Colma/94014/639,"2, Colma Boulevard, Colma, 94014",,
way/143811373,37.67161934,-122.46468542,Mancini's Sleepworld,bed,Mancini's Sleepworld,,,https://www.sleepworld.com/locations?sid=mancinis-sleepworld-colma,"5075, Junipero Serra Boulevard, Colma, 94014",,
way/143811375,37.67632347777778,-122.4648309,Best Buy,electronics,Best Buy,,+1 650-756-8711,http://stores.bestbuy.com/873/,"200, Colma Boulevard, Colma, 94014",,
way/143811378,37.67415541538462,-122.4665964,BevMo!,alcohol,BevMo!,,+1 650-757-0196,,"4915, Junipero Serra Boulevard, Colma, 94014",,
way/143811381,37.67724402,-122.46626552000001,,vacant,,,,,"123, Colma Boulevard, Colma, 94014",,
way/143811390,37.678341753333335,-122.46477727999999,The Home Depot PRO,doityourself,The Home Depot,Mo-Fr 06:00-21:00; Sa 06:00-18:00; Su 07:00-18:00,+1 650-757-9360,,"91, Colma Boulevard, Colma, 94014",,
way/143811391,37.67711335,-122.46688514,Ulta Beauty,beauty,Ulta Beauty,Mo-We 10:00-20:00; Th-Sa 10:00-21:00; Su 11:00-18:00,+1 650-755-5971,https://www.ulta.com/stores/colma-ca-568,"119, Colma Boulevard, Colma, 94014",,yes
way/148174272,37.76430355,-122.46692001666668,828 Irving Market,convenience,,07:00-14:00,,,"828, Irving Street, San Francisco, 94122",yes,
way/148481438,37.78494925945946,-122.43196947027027,Kinokuniya Mall,mall,,,,,,,
way/148481441,37.785081845,-122.43129604,Webster Street Bridge,mall,,Mo-Su 8:30+,,,,yes,
way/148740506,37.79254198333333,-122.40425533333332,Batter Bakery Kiosk,pastry,,"Tu,We 08:30-14:30",+1 415-706-8076,https://www.batterbakery.com/,"555, California Street, San Francisco, 94104",,
way/148758720,37.7887628625,-122.407530125,Williams-Sonoma,houseware,Williams-Sonoma,,,,"340, Post Street",yes,
way/149099998,37.76477263333334,-122.46674181666667,San Francisco Honda,car_repair,Honda,,,,"1259, 9th Avenue, San Francisco, 94122",yes,
way/149100006,37.765467071428574,-122.46679468571428,Pierre's Auto Body,car_repair,,,,,"1223, 9th Avenue, San Francisco, 94122",,
way/149705538,37.78837408,-122.42100328000001,Gage Automotive,car_repair,,,,,"1441, Bush Street, San Francisco, 94109",,
way/151183375,37.72968465454546,-122.3988823909091,Foods Co,supermarket,Foods Co,Mo-Su 06:00-00:00,+1-415-330-1870,foodsco.net,"345, Williams Avenue, San Francisco, 94124",,
way/151827256,37.76511645,-122.41370638000001,Public Storage,storage_rental,Public Storage,,,,,,
way/152722810,37.6738596,-122.4645242631579,Target,department_store,Target,Mo-Sa 08:00-23:00; Su 08:00-22:00,+1-650-992-8433,https://www.target.com/store-locator/store-details?storeNumber=320,"5001, Junipero Serra Boulevard, Colma, 94014",yes,
way/152910616,37.57664568333333,-122.34823887499999,Safeway,supermarket,Safeway,,+1-650-343-3488,https://local.safeway.com/safeway/ca/burlingame/1450-howard-ave.html,"1450, Howard Avenue, Burlingame, 94010",,
way/156431091,37.65490545454546,-122.43538062727272,Pacific Supermarket,supermarket,,,,,,,
way/164569681,37.8077559375,-122.47488185,Welcome Center,gift,,09:00-18:00,,https://www.parksconservancy.org/park-improvements/past-accomplishments/golden-gate-bridge-pavilion.html,,,
way/167489680,37.7756171375,-122.40987882499999,Juin Ho,interior_decoration,,,,,"1178, Folsom Street",,
way/167489684,37.775469183333335,-122.41029523333333,SF Moto,motorcycle,Honda;Kawasaki;Zero,Mo-Fr 08:00-18:00; Sa 10:00-18:00; Su 12:00-17:00; PH off,+1 415 2553132,https://sfmoto.com/,"275, 8th Street, San Francisco, 94103",,
way/169204245,37.7690407368421,-122.41516191052632,Rainbow Grocery Coop,supermarket,,Mo-Su 09:00-21:00; PH closed; Mar 31 closed; May 01 closed,+1 415-863-0620,https://www.rainbow.coop/,"1745, Folsom Street, San Francisco, 94103",yes,
way/169535756,37.707470505555555,-122.45823432222222,Walgreens,chemist,Walgreens,,,https://www.walgreens.com/locator/walgreens-6100+mission+st-daly+city-ca-94014/id=5365,,,
way/169535805,37.70481633333333,-122.46287515,Dollar Only Store,variety_store,,,,,"6400, Mission Street, Daly City, 94014",,
way/169535829,37.69651396363636,-122.4640393818182,Smart & Final,supermarket,Smart & Final,,,,,,
way/169794731,37.733703490909086,-122.4912118590909,Petco,pet,Petco,Mo-Sa 09:00-21:00; Su 10:00-19:00,+1 415-665-3700,https://stores.petco.com/ca/sanfrancisco/pet-supplies-sanfrancisco-ca-308.html,"1591, Sloat Boulevard, San Francisco, 94132",,
way/169794732,37.73249491538461,-122.49101682307693,Ross,department_store,Ross,Mo-Sa 09:00-21:00; Su 09:30-21:00,+1-415-661-0481,,"1545, Lakeshore Plaza, San Francisco, 94132",,
way/170845442,37.78229495,-122.465145475,Smart & Final,supermarket,Smart & Final,,,,,yes,
way/171742767,37.78070472,-122.46513892,Cheap Pete's Picture Frame Factory Outlet,craft,,Mo-Su 11:00-18:00,,,"4249, Geary Boulevard",yes,
way/172250602,37.777449839999996,-122.40968622,Arttitud,interior_decoration,,,,https://www.arttitud.com/,"1121, Howard Street, San Francisco, 94103",,
way/173103677,37.74230228571429,-122.48605662857143,Sam Truong's 76,car_repair,,,,,,,
way/173106512,37.73840794666667,-122.49113522666667,Chu Supply,doityourself,,,,,"2233, Vicente Street, San Francisco, 94116",,
way/173632658,37.73586376,-122.50361926000001,Sloat Garden Center,garden_centre,,08:30-18:30,,,"2700, Sloat Boulevard, San Francisco, 94116",,
way/173725094,37.77340873333333,-122.41561578333334,California Choppers,motorcycle,,,,,"1490, Howard Street, San Francisco, 94103",,
way/194906343,37.75203748,-122.43095157,Whole Foods Market,supermarket,Whole Foods Market,Mo-Su 08:00-22:00,+1 415-282-4700,https://www.wholefoodsmarket.com/stores/noevalley,"3950, 24th Street, San Francisco, 94114",,
way/194906345,37.75085528333334,-122.43364008333333,Walgreens,chemist,Walgreens,,,,"1333, Castro Street",,
way/197099618,37.71365967777778,-122.4441344,Hayden Auto Care,car_repair,,Mo-Fr 09:00-17:30; Sa 09:00-16:30; Su off,+1 415 333 3188,,"5400, Mission Street, San Francisco, 94112",,yes
way/197463900,37.78820905714286,-122.42264321428571,,car,,,,,"1395, Van Ness Avenue, San Francisco",,
way/197626871,37.734381533333334,-122.43300308333333,Bird and Beckett,books,,Tu-Su 12:00-18:00,,,"653, Chenery Street",,
way/206679814,37.797279871428564,-122.42178035714286,Polk Street Market,convenience,,Mo-Th 07:30-22:00; Fr-Sa 07:30-23:00; Su 07:30-21:00,,,"2222, Polk Street, San Francisco, 94109",,
way/213616091,37.74060101428571,-122.46651197142856,Papenhausen Hardware,hardware,,"Mo-Fr 08:30-18:30; Sa,Su 09:00-17:30",+1 415 681 6717,https://www.papenhausen.com/,"32, West Portal Avenue, San Francisco, 94127",,
way/217040722,37.642238822222225,-122.40082847777778,Costco,wholesale,Costco,Mo-Fr 09:00-20:30; Sa-Su 09:00-19:00,+1 650-872-2021,https://www.costco.com/warehouse-locations/s-san-francisco-south-san-francisco-ca-422.html,"451, South Airport Boulevard, South San Francisco, 94080-6909",yes,
way/217052097,37.66109692352941,-122.40134422941176,Costco Business Center,wholesale,Costco,Mo-Fr 07:00-18:00; Sa 07:00-16:00,+1 650-784-4047,https://www.costco.com/warehouse-locations/s-san-francisco-business-center-south-san-francisco-ca-654.html,"900, Dubuque Avenue, South San Francisco, 94080-1805",,
way/218159149,37.7659049,-122.39586671428572,San Francisco Flower Market,mall,,"We-Fr 08:00-13:00, Sa 08:00-14:00 || Mo 06:00-12:00 ""badge required"" || Tu 04:00-12:00 ""badge required"" || We 04:00-13:00 ""badge required"" || Th 06:00-13:00 ""badge required"" || Fr 05:00-13:00 ""badge required"" || Sa 06:00-14:00 ""badge required""",,https://sfflowermarket.org/,"901, 16th Street",,
way/218159533,37.77225776,-122.40176224,Room and Board,furniture,,Mo-Fr 11:00-19:00; Sa 10:00-18:00; Su 11:00-18:00,+1-415-252-9280,https://www.roomandboard.com/more_ways_to_shop/stores/detail.do?x=san_francisco,"685, 7th Street, San Francisco, 94103",,
way/218262080,37.77254430000001,-122.40131555999999,Ana Furniture,furniture,,,,,,,
way/219058329,37.754099700000005,-122.48889176666665,Safeway,supermarket,Safeway,06:00-02:00,+1 415-665-4565,https://local.safeway.com/safeway/ca/san-francisco/2350-noriega-st.html,"2350, Noriega Street, San Francisco, 94122",yes,
way/219059013,37.772581966666664,-122.50942714761905,Safeway,supermarket,Safeway,Mo-Su 09:00-00:00,+1 415-387-4664,https://local.safeway.com/safeway/ca/san-francisco/850-la-playa-st.html,"850, La Playa Street, San Francisco, 94121",yes,
way/219059390,37.731161854545455,-122.44994467272727,Safeway,supermarket,Safeway,06:00-24:00,+1 415-586-2421,https://local.safeway.com/safeway/ca/san-francisco/625-monterey-blvd.html,"625, Monterey Boulevard, San Francisco, 94127",,
way/219071301,37.74353978888889,-122.43895945555556,Safeway,supermarket,Safeway,06:00-02:00,+1 415-824-7744,https://local.safeway.com/safeway/ca/san-francisco/5290-diamond-heights-blvd.html,"5290, Diamond Heights Boulevard, San Francisco, 94131",yes,
way/219072560,37.76904001538462,-122.42819136153845,Safeway,supermarket,Safeway,Mo-Su 06:00-21:00,+1 415-861-7660,https://local.safeway.com/safeway/ca/san-francisco/2020-market-st.html,"2020, Market Street, San Francisco, 94114",yes,
way/219072798,37.766768299999995,-122.40852324444444,Ross,department_store,Ross,09:00-19:00,+1 415-554-1901,,"2300, 16th Street, San Francisco, 94103",,
way/219477160,37.782504425,-122.47102427499999,SF Coin Gold & Stamp Buyer,collector,,,+1 415-712-9999,,"303, 12th Avenue, San Francisco",,
way/219783346,37.773301366666665,-122.40857318333333,Shell,convenience,Shell,24/7,+1-415-621-5542,,"1201, Harrison Street, San Francisco, 94103",,
way/219783372,37.770742459999994,-122.40961242,R Mustangs,car_repair,,,,,"1168, Bryant Street, San Francisco, 94127",,
way/219783445,37.772881866666665,-122.40803875833335,Universal Electric Supply,hardware,,Mo-Fr 07:30-17:00; Sa 08:00-16:30,,,"438, 8th Street, San Francisco, 94103",,
way/219783486,37.77194933846154,-122.40696284615385,Porsche San Francisco,car,Porsche,,,,"8th Street, San Francisco, 94103",,
way/220149927,37.6537412,-122.40073190000001,7-Eleven,convenience,7-Eleven,,,https://www.7-eleven.com/locations/ca/south-san-francisco/128-harbor-way-35063,,,
way/220338806,37.7690738875,-122.4526297125,Amoeba Music,music,,Mo-Su 11:00-19:00,+1-415-831-1200,https://www.amoeba.com/,"1855, Haight Street, 94117",yes,
way/220601197,37.76956738,-122.4515551,Haight Street Nails,beauty,,,,,"1784, Haight Street",yes,
way/220614221,37.76944672,-122.4497951,Decades of Fashion,clothes,,,,https://www.decadesoffashionsf.com/,"1653, Haight Street",yes,
way/220614267,37.76951515,-122.44924821250001,Roberts Hardware,hardware,,Mo-Fr 10:00-17:30; Sa-Su 10:00-17:00,,https://www.robertshardware.com/,"1629, Haight Street",yes,
way/221559652,37.63839786,-122.42168222000001,AT&T,mobile_phone,AT&T,,,,,,
way/221559653,37.640745654545455,-122.42079011363636,Lowe's,doityourself,Lowe's,Mo-Sa 06:00-22:00; Su 07:00-20:00,+1 650-616-7800,https://www.lowes.com/store/CA-San-Bruno/1019,"1340, El Camino Real, San Bruno, 94066",,
way/221559658,37.637837080000004,-122.42046673999998,BevMo!,alcohol,BevMo!,,,,,,
way/221559665,37.640460606666664,-122.42210990666668,Lucky,supermarket,Lucky,,,,,,
way/222862959,37.76142214615385,-122.43481033846153,Cliff's Variety,gift,,Mo-Sa 10:00-18:30; Su 10:00-18:00,+1 415-431-5365,https://www.cliffsvariety.com/,"471, Castro Street, San Francisco, 94114",limited,
way/222862962,37.761319430769234,-122.4346922,Cliff's Variety,general,,Mo-Sa 10:00-18:30; Su 10:00-18:00,+1 415-431-5365,https://www.cliffsvariety.com/,"479, Castro Street, San Francisco, 94114",,
way/224921804,37.76058876470588,-122.41608164117646,,car_repair,,,,,"3252, 19th Street",,
way/225063111,37.7389163,-122.41668351999999,Good Life Grocery,supermarket,,Mo-Su 07:00-21:30,,,"448, Cortland Avenue, 94110",yes,
way/228246796,37.7696003,-122.45278253333333,Whole Foods Market,supermarket,Whole Foods Market,Mo-Su 08:00-22:00,+1 415-876-6740,https://www.wholefoodsmarket.com/stores/haightstreet,"690, Stanyan Street, San Francisco, 94117",yes,
way/230744415,37.67607665,-122.4600501875,Serramonte Kia,car,Kia,,+1 650-992-8200,https://www.serramontekia.com/,"600, Serramonte Boulevard, Colma, 94014",,
way/231656266,37.743287099999996,-122.42248274285714,Safeway,supermarket,Safeway,24/7,+1 415-826-2866,https://local.safeway.com/safeway/ca/san-francisco/3350-mission-st.html,"3350, Mission Street, San Francisco, 94110",yes,yes
way/237348251,37.56473665,-122.3242410125,Steiners Jewelry,jewelry,,Mo 10:00-17:00; Tu-Fr 10:00-18:00; Sa 10:00-17:00,+1 650-342-1824,https://www.steinersjewelry.com/,"231, South San Mateo Drive",,
way/237353898,37.564310660000004,-122.32377867999999,Nouvelle Vogue | Exclusive Parisian Bridal Styling,clothes,,Tu-Sa 11:00-18:00,+1 650-347-3444,https://nvvdt.wordpress.com/,,,
way/237502765,37.56541575,-122.32192596666665,Scandinavian Designs,furniture,,Mo-Fr 10:00-20:00; Sa 10:00-18:00; Su 11:00-17:00,+1-650-340-0555,https://scandinaviandesigns.com/pages/scandinavian-designs-san-mateo-ca,"317, South B. Street",,
way/237650504,37.56302477142857,-122.3200865142857,Kelly-Moore Paints,paint,Kelly-Moore Paints,Mo-Fr 06:30-18:00; Sa 08:00-17:00; Su 08:30-17:00,+1-650-348-6956,https://www.kellymoore.com,"616, South B Street",,
way/237650506,37.563935433333334,-122.3201175,Wheel Works,tyres,Wheel Works,Mo-Fr 8:00-19:00; Sa 8:00-18:00; Su 9:00-17:00,+1-650-653-8807,https://www.wheelworks.net/,"251, South B Street",,
way/237686114,37.57823268333333,-122.3445665,Solo Bambini,optician,,Tu-Sa 10:00-18:00,+1-650-344-8215,https://solobambini.com/,"1150, Howard Avenue, Burlingame",,
way/237686120,37.578425599999996,-122.34490231428572,Kerns Fine Jewelry,jewelry,,,+1-650-348-7557,https://www.kernjewelers.com/,"214, Lorton Avenue, Burlingame",,
way/237686123,37.57884686,-122.34553638,Reconnect Hair Design,hairdresser,,,+1-650-347-1202,https://www.reconnecthairdesign.com/,"256, Lorton Avenue, Burlingame",yes,
way/237686127,37.57844288333333,-122.34503675,The Cut Barber Shop,hairdresser,,,,,"218, Lorton Avenue, Burlingame",,
way/237693085,37.57837814285715,-122.34656774285715,Yves Delorme,furniture,,,,http://www.yvesdelorme.com/,"238, Park Road, Burlingame",,
way/237693087,37.57883408,-122.34634676,Kupfer Jewelry,jewelry,,Tu-Sa 11:00-16:00,+1 650-347-7007,https://www.facebook.com/pages/Kupfer-Jewelry/290119241892,"1211, Burlingame Avenue, Burlingame",,
way/237693090,37.5787713,-122.34643694000002,Sole Desire,shoes,,Mo-Th 10:30-19:00; Fr-Sa 10:30-19:30; Su 11:00-18:00,+1-650-548-1066,https://soledesire.com/,"1215, Burlingame Avenue, Burlingame",,
way/237698968,37.5786719,-122.34660916,TRINA TURK,clothes,,Mo-Sa 10:00-18:00; Su 14:00-17:00,+1-650-340-8540,https://www.trinaturk.com/boutique/burlingame,"1223, Burlingame Avenue, Burlingame",,
way/237698969,37.57852226,-122.34682401999999,francesca's,shoes,,Mo-Sa 10:00-18:00; Su 10:00-17:00,+1-650-343-2874,https://www.francescas.com/,"1235, Burlingame Avenue, Burlingame",,
way/237713302,37.57785996,-122.34676422,Pet Food Express,pet,Pet Food Express,,,,"261, Park Road, Burlingame, 94010",,
way/237713307,37.578079560000006,-122.34738568,BlueMercury,beauty,,,,,"1319, Burlingame Avenue, Burlingame",,
way/237713308,37.5779763,-122.34739726000001,Sunglass Hut,optician,Sunglass Hut,Mo-Sa 10:00-18:00; Su 11:00-17:00,+1-650-579-5872,https://www.sunglasshut.com/,"1323, Burlingame Avenue, Burlingame, 94010",,
way/237713309,37.57813122,-122.34732666,Topper Fine Jewelers,jewelry,,Mo-Sa 10:00-17:30,+1-650-347-2221,https://topperjewelers.com/,"1315, Burlingame Avenue, Burlingame",,
way/237723169,37.577185379999996,-122.34867893999999,Avenue Pet Salon,pet,,Mo 13:00-18:00; Tu-Sa 09:00-18:00,+1 650-340-7387,https://www.facebook.com/pages/Avenue-Pet-Salon/255498797807768?id=255498797807768&sk=info,"1427, Burlingame Avenue, Burlingame",,
way/237766110,37.57710666,-122.34877442,Les Deux Copines,boutique,,Mo-We 10:00-18:00; Th 10:00-19:00; Fr-Sa 10:00-18:00; Su 12:00-17:00,+1 650-375-1933,,"1433, Burlingame Avenue, Burlingame",,
way/237768071,37.57725673,-122.34954547,Sam Malouf Authentic Luxury,clothes,,Mo-Sa 10:30-18:30,+1 650-344-1460,https://sammalouf.com/,"1460, Burlingame Avenue, Burlingame",,
way/237768074,37.57723213333333,-122.3497559888889,BevMo!,alcohol,BevMo!,,,https://bevmo.com/,"1462, Burlingame Avenue, Burlingame",,
way/237768079,37.57670116,-122.34946987999999,Primrose Tailor,tailor,,,,,"1475, Burlingame Avenue, Burlingame",,
way/237768080,37.57672161666667,-122.3494113,World Class Pianos,musical_instrument,,Mo-Sa 10:00-18:00; Su 12:00-17:00,+1 650-340-8088,https://worldclasspianos.com/,"1471, Burlingame Avenue, Burlingame",,
way/237778279,37.57780957999999,-122.34866417999999,UK Hair,hairdresser,,Mo 08:00-18:00; Tu-Fr 08:00-21:00; Sa 08:00-18:00,+1 650-347-1221,https://www.uk-hair.com/,"1410, Burlingame Avenue, Burlingame",,
way/237778280,37.57780821666667,-122.34874391666666,Willa Home,furniture,,Mo-Sa 10:00-17:00; Su 11:00-16:00,+1 650-375-1213,http://willahome.com/,"1214, Burlingame Avenue, Burlingame",,
way/237792249,37.57743686,-122.34906856,Del'Oliva,deli,,,+1-650-342-1195,https://www.deloliva.com/,"1440, Burlingame Avenue, Burlingame",,
way/237792251,37.57748794285715,-122.34905077142857,Morning Glory Boutique,clothes,,Mo-Sa 10:00-18:00; Su 12:00-17:00,+1 650-340-0301,https://www.morninggloryboutique.com/,"Burlingame Avenue, Burlingame",,
way/237792253,37.57748726,-122.34896802,Peninsula Breastfeeding Center,medical_supply,,"Mo, Tu, Th, Fr 11:00-17:00; We 11:00-18:00; Sa 11:00-16:00; Su 11:00-14:00",+1-650-347-6455,http://www.babiesandmoms.com,"1432, Burlingame Avenue, Burlingame",,
way/237807012,37.57854613,-122.34919562,Fringe Aveda,hairdresser,,Mo-Fr 10:00-19:00; Sa 09:00-18:00; Su 10:00-18:00,+1 650-685-6620,https://www.fringeaveda.com/,"Primrose Road, Burlingame",,
way/237807019,37.57797028,-122.3486428,Halo Blow Dry Bar,hairdresser,,Mo-Th 8:00-19:00; Fr 8:00-20:00; Sa 8:00-20:00; Su 10:00-18:00,+1-650-375-0267,https://www.haloblowdrybar.com/,"311, Primrose Road, Burlingame, 94010",,
way/237807023,37.57804018,-122.34867134000001,L'Vian Boutique,clothes,,Tu-Sa 10:00-18:00,+1 650-344-4707,,"317, Primrose Road, Burlingame",,
way/237808410,37.57848061666667,-122.34923006666666,Pampered & Polished,beauty,,,,,"363, Primrose Road, Burlingame",,
way/237813587,37.579231442857136,-122.34655265714285,lucy Activewear,clothes,,Mo-Fr 10:00-20:00; Sa 10:00-19:00; Su 11:00-18:00,+1-650-347-5340,http://www.lucy.com/,"Burlingame Avenue, Burlingame",,
way/237819422,37.57881732,-122.34296282,,car,,,,,,,
way/237819423,37.57826234,-122.34147881999999,Putnam GMC,car,,Mo-Sa 10:00-19:00; Su 10:00-18:00,,,"100, California Drive",,
way/237844093,37.57857142857143,-122.34761268571428,Burlingame Cakery,confectionery,,Mo- Sa 6:30-18:00,+1-650-344-1006,https://www.burlingamecakery.com/,"1308, Burlingame Avenue, Burlingame",,
way/237844096,37.5782892,-122.34787879999999,Verizon,mobile_phone,Verizon,,,,"1344, Burlingame Avenue, Burlingame",,
way/237844097,37.5792803,-122.34649358333333,Janie & Jack,clothes,Janie & Jack,,+1-650-558-8319,https://www.janieandjack.com/,"1202, Burlingame Avenue, Burlingame",,
way/237844099,37.57839146,-122.34768064,Loft,clothes,,,,,"1316, Burlingame Avenue, Burlingame",,
way/237844101,37.5784371,-122.34788602222223,Terra Outdoor Living,furniture,,,+1-650-343-4500,http://www.terrapatio.com,"1320, Burlingame Avenue, Burlingame",,
way/237844104,37.57826007999999,-122.34792048,Therapy Stores,clothes,,"Mo-Th 10:30-19:30; Fr, Sa 10:30-20:30; Su 11:00-19:00",+1-650-375-0678,,"1348, Burlingame Avenue, Burlingame",,
way/237844106,37.578644000000004,-122.34755698,Lululemon,clothes,Lululemon,,,http://www.lululemon.com,"1311, Burlingame Avenue, Burlingame",yes,
way/237950292,37.579948262500004,-122.3464686,"All Fired Up, Ceramic Pottery",furniture,,,,,"344, Lorton Avenue, Burlingame",yes,
way/237950299,37.57927736,-122.34398782000001,Heriz Music & Art,musical_instrument,,Mo-Fr 10:00-18:00; Sa 10:30-17:00,+1-650-344-9414,https://herizmusic.com/,"210, California Drive, Burlingame",,
way/237950300,37.5791502125,-122.3436173625,Ocean Honda,car,,,,http://www.mikeharveyhonda.com,"200, California Drive, Burlingame",,
way/237960652,37.578473859999995,-122.34426368,Bria Salon,hairdresser,,,,www.briasalon.com,"Howard Avenue, Burlingame",,
way/237960653,37.5785675,-122.34412086666667,Calico Corners - Calico Home,furniture,,Mo-Sa 10:00-18:00,+1-650-558-1070,https://www.calicocorners.com/,"1100, Howard Avenue, Burlingame",,
way/237960663,37.57907344,-122.34492494000001,California Closets,furniture,,,,,"247, California Drive, Burlingame",,
way/239145060,37.65561650714285,-122.43162742142856,Safeway,supermarket,Safeway,06:00-24:00,+1 650-952-8867,https://local.safeway.com/safeway/ca/south-san-francisco/30-chestnut-ave.html,"30, Chestnut Avenue, South San Francisco, 94080",,
way/239393865,37.5805221,-122.33277842307692,Safeway,supermarket,Safeway,06:00-24:00,+1 650-347-2704,https://local.safeway.com/safeway/ca/san-mateo/860-n-delaware-st.html,"860, North Delaware Street, San Mateo, 94401",yes,
way/241074190,37.59440069473684,-122.50310786842105,Safeway,supermarket,Safeway,05:00-24:00,+1 650-359-6707,https://local.safeway.com/safeway/ca/pacifica/1380-linda-mar-shopping-center.html,"1380, Linda Mar Boulevard, Pacifica, 94044",,
